Trajectory_ID,Order,Latitude,Longitude,Type
66,9,35.263256,-59.45297,Container
66,10,35.263313,-59.452663,Container
66,11,35.263416,-59.45235,Container
66,12,35.263493,-59.452053,Container
66,13,35.263577,-59.451767,Container
66,14,35.263622,-59.451527,Container
66,15,35.263668,-59.451336,Container
66,16,35.263714,-59.45102,Container
66,17,35.26381,-59.450684,Container
66,18,35.26396,-59.45024,Container
66,19,35.264107,-59.449856,Container
66,20,35.264233,-59.449524,Container
66,21,35.264324,-59.44922,Container
66,22,35.264404,-59.448975,Container
69,0,35.262615,-59.4554,Container
69,1,35.262615,-59.45518,Container
69,2,35.262623,-59.454838,Container
69,3,35.26263,-59.454548,Container
69,4,35.262634,-59.45421,Container
69,5,35.262634,-59.45389,Container
69,6,35.262638,-59.453587,Container
69,7,35.262646,-59.45325,Container
72,0,35.26262,-59.455395,Container
72,1,35.262684,-59.45517,Container
72,2,35.262745,-59.454967,Container
72,3,35.262825,-59.454784,Container
72,4,35.262897,-59.45463,Container
80,0,35.262623,-59.455433,Container
80,1,35.262676,-59.45518,Container
80,2,35.262722,-59.454865,Container
80,3,35.262753,-59.45467,Container
80,4,35.262768,-59.45448,Container
80,5,35.26279,-59.454258,Container
80,6,35.262836,-59.454,Container
80,7,35.262875,-59.4537,Container
92,0,35.262615,-59.455444,Container
92,1,35.262672,-59.45517,Container
92,2,35.262726,-59.454792,Container
92,3,35.26279,-59.454433,Container
92,4,35.262836,-59.454174,Container
92,5,35.26291,-59.453995,Container
92,6,35.26296,-59.453827,Container
92,7,35.263016,-59.45367,Container
92,8,35.263096,-59.45345,Container
92,9,35.263172,-59.453236,Container
92,10,35.26325,-59.452972,Container
92,11,35.263283,-59.452755,Container
92,12,35.263332,-59.452408,Container
92,13,35.263374,-59.452072,Container
92,14,35.263416,-59.451794,Container
92,15,35.26344,-59.451664,Container
92,16,35.263508,-59.451523,Container
92,17,35.263573,-59.45129,Container
92,18,35.263676,-59.451008,Container
92,19,35.263733,-59.450745,Container
92,20,35.263794,-59.450573,Container
92,21,35.26383,-59.450367,Container
92,22,35.263866,-59.450153,Container
92,23,35.263905,-59.449924,Container
92,24,35.26393,-59.449768,Container
92,25,35.263966,-59.449677,Container
92,26,35.26399,-59.449596,Container
92,27,35.264038,-59.44942,Container
92,28,35.264088,-59.449245,Container
92,29,35.26415,-59.44904,Container
92,30,35.26418,-59.44891,Container
92,31,35.264263,-59.448654,Container
92,32,35.2644,-59.44832,Container
100,0,35.262615,-59.455517,Container
100,1,35.26265,-59.455246,Container
100,2,35.26268,-59.45491,Container
100,3,35.262695,-59.454655,Container
100,4,35.26273,-59.454433,Container
100,5,35.262783,-59.45413,Container
100,6,35.262867,-59.453674,Container
100,7,35.262943,-59.453186,Container
100,8,35.263004,-59.45271,Container
100,9,35.263035,-59.452366,Container
100,10,35.263058,-59.452084,Container
100,11,35.263092,-59.451904,Container
100,12,35.26312,-59.451706,Container
100,13,35.26314,-59.451527,Container
100,14,35.263165,-59.451263,Container
100,15,35.26321,-59.450928,Container
100,16,35.26324,-59.45042,Container
100,17,35.26327,-59.449986,Container
100,18,35.263317,-59.449543,Container
100,19,35.263386,-59.44913,Container
100,20,35.263477,-59.448635,Container
100,21,35.263535,-59.448223,Container
100,22,35.26356,-59.447937,Container
104,0,35.262585,-59.4554,Container
104,1,35.262592,-59.4552,Container
104,2,35.26261,-59.454895,Container
104,3,35.262623,-59.454662,Container
104,4,35.262638,-59.454403,Container
104,5,35.262646,-59.454205,Container
104,6,35.262657,-59.453903,Container
104,7,35.26267,-59.453533,Container
128,0,35.262623,-59.45538,Container
128,1,35.26267,-59.45511,Container
128,2,35.26271,-59.454838,Container
128,3,35.262745,-59.454594,Container
128,4,35.262768,-59.454388,Container
128,5,35.262787,-59.454163,Container
128,6,35.2628,-59.453968,Container
128,7,35.262817,-59.453762,Container
128,8,35.262844,-59.453526,Container
128,9,35.262875,-59.453266,Container
128,10,35.26291,-59.453007,Container
128,11,35.26296,-59.45277,Container
128,12,35.26302,-59.4525,Container
128,13,35.263073,-59.45222,Container
128,14,35.263107,-59.451996,Container
128,15,35.263134,-59.4518,Container
128,16,35.263153,-59.45161,Container
128,17,35.263172,-59.451366,Container
128,18,35.26321,-59.45105,Container
128,19,35.263245,-59.450787,Container
128,20,35.263287,-59.450558,Container
128,21,35.26332,-59.450413,Container
128,22,35.263348,-59.450287,Container
128,23,35.263363,-59.450165,Container
128,24,35.26337,-59.450024,Container
128,25,35.263382,-59.449863,Container
128,26,35.2634,-59.44972,Container
128,27,35.26344,-59.44957,Container
128,28,35.263485,-59.44934,Container
128,29,35.263546,-59.44905,Container
128,30,35.26359,-59.448795,Container
128,31,35.263653,-59.44856,Container
128,32,35.263702,-59.448334,Container
128,33,35.263775,-59.448017,Container
128,34,35.26382,-59.447754,Container
128,35,35.263866,-59.44752,Container
128,36,35.2639,-59.447277,Container
128,37,35.26393,-59.44705,Container
128,38,35.26395,-59.44675,Container
128,39,35.26397,-59.446472,Container
128,40,35.264008,-59.446102,Container
128,41,35.26405,-59.445805,Container
128,42,35.264072,-59.445587,Container
128,43,35.264084,-59.445446,Container
128,44,35.264114,-59.44522,Container
128,45,35.264145,-59.444992,Container
128,46,35.26417,-59.444733,Container
128,47,35.26418,-59.444534,Container
128,48,35.264187,-59.444332,Container
128,49,35.264202,-59.44418,Container
128,50,35.264217,-59.444004,Container
128,51,35.264256,-59.443783,Container
128,52,35.26429,-59.443573,Container
128,53,35.26435,-59.44333,Container
128,54,35.264393,-59.4431,Container
128,55,35.26444,-59.442806,Container
128,56,35.264454,-59.442535,Container
128,57,35.26446,-59.44231,Container
128,58,35.264477,-59.442112,Container
128,59,35.264496,-59.441895,Container
128,60,35.26451,-59.441677,Container
128,61,35.264538,-59.44145,Container
128,62,35.26456,-59.44132,Container
128,63,35.26458,-59.441135,Container
128,64,35.264584,-59.44096,Container
128,65,35.264587,-59.440716,Container
128,66,35.264595,-59.44055,Container
128,67,35.264637,-59.44032,Container
128,68,35.26469,-59.44012,Container
128,69,35.264755,-59.43986,Container
128,70,35.2648,-59.439648,Container
128,71,35.264847,-59.439373,Container
128,72,35.264874,-59.439133,Container
128,73,35.264904,-59.438877,Container
128,74,35.26495,-59.43867,Container
128,75,35.26499,-59.43845,Container
128,76,35.265026,-59.438236,Container
128,77,35.26508,-59.437984,Container
128,78,35.265125,-59.437695,Container
128,79,35.265182,-59.437378,Container
128,80,35.265224,-59.43712,Container
128,81,35.26527,-59.436832,Container
128,82,35.26529,-59.436634,Container
128,83,35.265324,-59.436398,Container
128,84,35.265354,-59.436203,Container
128,85,35.265392,-59.435963,Container
128,86,35.265423,-59.43576,Container
128,87,35.265457,-59.435574,Container
128,88,35.265488,-59.43542,Container
128,89,35.265507,-59.43526,Container
128,90,35.265526,-59.43515,Container
128,91,35.265537,-59.434994,Container
128,92,35.265553,-59.434864,Container
128,93,35.26556,-59.434727,Container
128,94,35.26556,-59.434658,Container
128,95,35.26558,-59.434544,Container
128,96,35.265606,-59.434357,Container
128,97,35.265644,-59.434063,Container
128,98,35.265667,-59.433804,Container
137,0,35.262623,-59.45543,Container
137,1,35.26268,-59.455154,Container
137,2,35.262726,-59.454926,Container
137,3,35.262753,-59.4547,Container
137,4,35.262814,-59.454548,Container
137,5,35.26288,-59.45433,Container
137,6,35.262943,-59.454132,Container
137,7,35.262966,-59.45401,Container
137,8,35.26306,-59.453827,Container
137,9,35.263172,-59.45354,Container
137,10,35.263317,-59.453205,Container
137,11,35.26341,-59.452938,Container
137,12,35.26349,-59.45274,Container
137,13,35.263554,-59.452534,Container
137,14,35.26363,-59.4523,Container
137,15,35.263767,-59.451984,Container
137,16,35.26391,-59.451702,Container
137,17,35.26402,-59.45137,Container
137,18,35.264065,-59.451153,Container
137,19,35.26411,-59.450916,Container
137,20,35.26414,-59.450825,Container
137,21,35.264164,-59.450733,Container
137,22,35.264206,-59.45052,Container
137,23,35.26427,-59.450237,Container
137,24,35.26433,-59.449966,Container
137,25,35.264458,-59.44972,Container
137,26,35.264557,-59.449375,Container
137,27,35.264687,-59.44893,Container
137,28,35.264805,-59.448475,Container
137,29,35.264908,-59.44814,Container
137,30,35.264996,-59.447784,Container
137,31,35.265064,-59.44748,Container
137,32,35.265163,-59.447052,Container
138,0,35.2626,-59.45541,Container
138,1,35.262604,-59.45519,Container
138,2,35.262615,-59.45488,Container
138,3,35.26263,-59.454563,Container
138,4,35.26265,-59.454243,Container
138,5,35.26267,-59.453938,Container
138,6,35.26268,-59.45373,Container
138,7,35.262695,-59.453384,Container
138,8,35.2627,-59.453022,Container
138,9,35.26271,-59.452564,Container
138,10,35.26272,-59.452267,Container
138,11,35.26273,-59.452072,Container
138,12,35.262737,-59.451935,Container
138,13,35.262745,-59.45177,Container
138,14,35.262753,-59.451565,Container
138,15,35.26276,-59.451237,Container
138,16,35.26277,-59.45088,Container
138,17,35.262783,-59.450485,Container
149,0,35.262615,-59.455463,Container
149,1,35.262638,-59.455242,Container
149,2,35.262676,-59.454998,Container
149,3,35.262707,-59.454746,Container
149,4,35.26276,-59.454453,Container
149,5,35.262836,-59.454075,Container
149,6,35.26295,-59.453583,Container
149,7,35.263054,-59.453106,Container
149,8,35.26312,-59.452774,Container
149,9,35.263172,-59.452408,Container
149,10,35.263226,-59.45212,Container
149,11,35.26327,-59.451824,Container
149,12,35.263325,-59.451557,Container
149,13,35.263382,-59.451324,Container
149,14,35.263435,-59.451035,Container
149,15,35.263447,-59.45085,Container
149,16,35.263477,-59.450623,Container
149,17,35.263508,-59.450394,Container
149,18,35.263554,-59.450108,Container
149,19,35.26357,-59.44989,Container
149,20,35.26359,-59.449688,Container
149,21,35.263596,-59.449474,Container
149,22,35.263603,-59.44923,Container
149,23,35.263615,-59.448914,Container
149,24,35.26364,-59.448597,Container
149,25,35.263687,-59.448193,Container
149,26,35.263737,-59.44792,Container
149,27,35.263783,-59.447666,Container
149,28,35.263805,-59.447536,Container
149,29,35.263836,-59.447346,Container
149,30,35.263855,-59.447193,Container
149,31,35.26388,-59.446995,Container
149,32,35.263912,-59.446808,Container
153,0,35.262615,-59.455364,Container
153,1,35.262638,-59.455082,Container
153,2,35.262672,-59.454823,Container
153,3,35.262703,-59.454617,Container
153,4,35.262756,-59.454388,Container
153,5,35.2628,-59.454212,Container
153,6,35.26285,-59.453945,Container
153,7,35.26289,-59.453747,Container
154,0,35.262653,-59.45545,Container
154,1,35.26269,-59.45518,Container
154,2,35.2627,-59.454975,Container
154,3,35.262753,-59.454636,Container
154,4,35.262806,-59.45438,Container
154,5,35.262882,-59.454082,Container
154,6,35.262928,-59.453827,Container
154,7,35.263,-59.45348,Container
154,8,35.263096,-59.453045,Container
154,9,35.2632,-59.452625,Container
154,10,35.26329,-59.45225,Container
154,11,35.263355,-59.451923,Container
154,12,35.263428,-59.451557,Container
154,13,35.263504,-59.45117,Container
154,14,35.26357,-59.45088,Container
154,15,35.263622,-59.45065,Container
154,16,35.26364,-59.45039,Container
154,17,35.26369,-59.44997,Container
154,18,35.26373,-59.449604,Container
154,19,35.263767,-59.449375,Container
154,20,35.263813,-59.449142,Container
154,21,35.263874,-59.448822,Container
154,22,35.263943,-59.448444,Container
162,0,35.26262,-59.455494,Container
162,1,35.262634,-59.45528,Container
162,2,35.262653,-59.454983,Container
162,3,35.26267,-59.454693,Container
162,4,35.262684,-59.454407,Container
162,5,35.26272,-59.454105,Container
162,6,35.26274,-59.45389,Container
162,7,35.262768,-59.453716,Container
162,8,35.262775,-59.453556,Container
162,9,35.26278,-59.45332,Container
162,10,35.26279,-59.452984,Container
162,11,35.26282,-59.452652,Container
162,12,35.262863,-59.452366,Container
162,13,35.262913,-59.452152,Container
162,14,35.26298,-59.451904,Container
162,15,35.263027,-59.45168,Container
162,16,35.263073,-59.451397,Container
162,17,35.26308,-59.451168,Container
162,18,35.26311,-59.4509,Container
162,19,35.263134,-59.450684,Container
162,20,35.263172,-59.45041,Container
162,21,35.2632,-59.450138,Container
162,22,35.263237,-59.4498,Container
162,23,35.263256,-59.44958,Container
162,24,35.263287,-59.44936,Container
162,25,35.263332,-59.449173,Container
162,26,35.263386,-59.4489,Container
162,27,35.26346,-59.448578,Container
162,28,35.263508,-59.44835,Container
162,29,35.263546,-59.44821,Container
162,30,35.263554,-59.44812,Container
162,31,35.263565,-59.448025,Container
162,32,35.2636,-59.44781,Container
162,33,35.26363,-59.44763,Container
162,34,35.26368,-59.4474,Container
162,35,35.263706,-59.447277,Container
162,36,35.263737,-59.447113,Container
162,37,35.26376,-59.446964,Container
162,38,35.263783,-59.44682,Container
162,39,35.263805,-59.446686,Container
162,40,35.26383,-59.446564,Container
162,41,35.263855,-59.44632,Container
162,42,35.263874,-59.446095,Container
162,43,35.26388,-59.445843,Container
162,44,35.263916,-59.4456,Container
162,45,35.263958,-59.445282,Container
162,46,35.264015,-59.444912,Container
162,47,35.264072,-59.44454,Container
162,48,35.264122,-59.44421,Container
162,49,35.264156,-59.443913,Container
162,50,35.264164,-59.44372,Container
162,51,35.264175,-59.44353,Container
162,52,35.264194,-59.44333,Container
162,53,35.264233,-59.443085,Container
162,54,35.264286,-59.44281,Container
162,55,35.264355,-59.44254,Container
162,56,35.264416,-59.44231,Container
162,57,35.26446,-59.44205,Container
162,58,35.264492,-59.441822,Container
162,59,35.26451,-59.4416,Container
162,60,35.264545,-59.44138,Container
162,61,35.26459,-59.441166,Container
162,62,35.264637,-59.440887,Container
162,63,35.264664,-59.440643,Container
162,64,35.26469,-59.4404,Container
162,65,35.264725,-59.440155,Container
162,66,35.26477,-59.43991,Container
162,67,35.264812,-59.439655,Container
162,68,35.264847,-59.4395,Container
162,69,35.264874,-59.43929,Container
162,70,35.2649,-59.439133,Container
162,71,35.26495,-59.438885,Container
162,72,35.265,-59.4387,Container
162,73,35.265045,-59.438446,Container
162,74,35.265068,-59.438175,Container
162,75,35.265083,-59.43793,Container
162,76,35.265102,-59.437695,Container
162,77,35.265137,-59.437485,Container
162,78,35.265198,-59.4372,Container
162,79,35.265244,-59.436916,Container
162,80,35.265285,-59.436657,Container
162,81,35.26531,-59.436382,Container
162,82,35.26535,-59.43608,Container
162,83,35.265415,-59.435764,Container
162,84,35.26548,-59.4355,Container
162,85,35.265522,-59.43521,Container
164,0,35.262653,-59.455402,Container
164,1,35.262688,-59.45522,Container
164,2,35.26276,-59.454952,Container
164,3,35.262833,-59.45474,Container
164,4,35.262962,-59.454395,Container
174,0,35.262623,-59.45534,Container
174,1,35.26268,-59.455128,Container
174,2,35.26273,-59.454945,Container
174,3,35.262775,-59.45473,Container
174,4,35.26283,-59.4545,Container
174,5,35.262875,-59.454227,Container
174,6,35.262936,-59.45398,Container
174,7,35.26299,-59.453762,Container
174,8,35.26305,-59.453613,Container
174,9,35.263103,-59.453503,Container
174,10,35.263165,-59.453297,Container
174,11,35.26323,-59.45302,Container
174,12,35.26326,-59.45271,Container
174,13,35.263275,-59.45244,Container
174,14,35.26328,-59.452255,Container
174,15,35.263325,-59.452072,Container
174,16,35.263386,-59.451916,Container
174,17,35.263477,-59.451702,Container
174,18,35.26354,-59.451553,Container
174,19,35.26359,-59.451416,Container
174,20,35.263622,-59.45132,Container
174,21,35.263645,-59.451218,Container
174,22,35.263687,-59.45104,Container
174,23,35.263714,-59.45088,Container
174,24,35.263798,-59.450653,Container
174,25,35.263885,-59.45045,Container
174,26,35.263996,-59.450207,Container
174,27,35.264072,-59.45001,Container
206,0,35.262638,-59.455433,Container
206,1,35.26268,-59.45522,Container
206,2,35.262707,-59.455036,Container
206,3,35.26273,-59.45482,Container
206,4,35.262745,-59.4546,Container
206,5,35.262768,-59.454372,Container
206,6,35.262794,-59.45412,Container
206,7,35.262814,-59.453938,Container
206,8,35.26285,-59.4537,Container
206,9,35.26289,-59.453533,Container
206,10,35.262924,-59.453304,Container
206,11,35.262943,-59.453125,Container
206,12,35.262966,-59.452953,Container
206,13,35.26298,-59.45284,Container
206,14,35.26302,-59.452682,Container
206,15,35.26306,-59.452473,Container
206,16,35.263126,-59.45219,Container
206,17,35.263195,-59.45189,Container
206,18,35.26327,-59.45157,Container
206,19,35.263336,-59.451252,Container
206,20,35.26337,-59.45096,Container
206,21,35.263386,-59.450775,Container
206,22,35.263424,-59.45055,Container
206,23,35.263477,-59.45032,Container
206,24,35.26353,-59.45009,Container
206,25,35.26357,-59.44989,Container
206,26,35.263596,-59.449677,Container
206,27,35.263626,-59.449444,Container
206,28,35.263653,-59.449234,Container
206,29,35.263683,-59.449097,Container
206,30,35.263706,-59.44894,Container
206,31,35.263733,-59.44882,Container
206,32,35.26375,-59.448704,Container
206,33,35.263767,-59.448597,Container
206,34,35.263813,-59.448395,Container
206,35,35.263866,-59.44818,Container
206,36,35.26392,-59.447952,Container
206,37,35.263947,-59.44777,Container
206,38,35.263966,-59.44762,Container
206,39,35.264004,-59.447414,Container
206,40,35.26405,-59.447144,Container
206,41,35.264103,-59.446827,Container
206,42,35.264145,-59.446575,Container
206,43,35.26418,-59.446335,Container
206,44,35.264206,-59.44612,Container
206,45,35.264217,-59.445965,Container
206,46,35.264225,-59.44583,Container
206,47,35.264263,-59.44563,Container
206,48,35.26431,-59.445404,Container
206,49,35.26436,-59.44517,Container
206,50,35.264374,-59.44505,Container
206,51,35.26439,-59.444935,Container
206,52,35.264404,-59.444813,Container
206,53,35.264423,-59.44466,Container
206,54,35.26445,-59.4444,Container
206,55,35.264484,-59.44418,Container
206,56,35.264515,-59.44396,Container
206,57,35.26454,-59.443783,Container
206,58,35.26458,-59.44356,Container
206,59,35.264618,-59.44337,Container
206,60,35.264668,-59.443176,Container
206,61,35.264694,-59.44299,Container
206,62,35.264725,-59.44279,Container
206,63,35.26474,-59.442535,Container
206,64,35.26474,-59.44234,Container
206,65,35.264744,-59.442142,Container
206,66,35.26475,-59.441986,Container
206,67,35.264755,-59.441833,Container
206,68,35.26476,-59.44162,Container
206,69,35.26478,-59.44142,Container
206,70,35.264797,-59.441235,Container
206,71,35.26485,-59.44102,Container
206,72,35.2649,-59.440784,Container
206,73,35.26497,-59.440502,Container
206,74,35.265003,-59.440273,Container
206,75,35.265026,-59.440113,Container
206,76,35.265038,-59.439926,Container
206,77,35.26507,-59.439693,Container
206,78,35.26511,-59.439457,Container
206,79,35.265152,-59.439255,Container
206,80,35.265182,-59.439087,Container
206,81,35.265213,-59.438892,Container
206,82,35.26524,-59.43866,Container
206,83,35.265255,-59.438477,Container
206,84,35.26527,-59.438305,Container
206,85,35.265278,-59.438232,Container
206,86,35.265285,-59.43813,Container
206,87,35.265293,-59.43802,Container
206,88,35.265324,-59.437794,Container
206,89,35.26536,-59.43753,Container
206,90,35.265392,-59.437286,Container
206,91,35.26543,-59.43706,Container
206,92,35.265472,-59.436855,Container
206,93,35.265514,-59.436615,Container
206,94,35.26553,-59.436462,Container
206,95,35.265533,-59.436382,Container
206,96,35.265545,-59.4363,Container
206,97,35.265556,-59.436115,Container
206,98,35.265575,-59.435894,Container
208,0,35.262592,-59.45543,Container
208,1,35.2626,-59.45517,Container
208,2,35.262615,-59.454853,Container
208,3,35.262623,-59.454605,Container
208,4,35.262634,-59.454437,Container
208,5,35.262634,-59.454388,Container
208,6,35.262638,-59.45424,Container
208,7,35.26264,-59.45409,Container
211,0,35.262634,-59.455463,Container
211,1,35.262676,-59.455242,Container
211,2,35.26273,-59.454956,Container
211,3,35.262768,-59.45464,Container
211,4,35.262844,-59.45442,Container
211,5,35.2629,-59.454266,Container
211,6,35.262974,-59.454193,Container
211,7,35.263016,-59.45404,Container
219,0,35.262596,-59.455433,Container
219,1,35.262615,-59.45528,Container
219,2,35.26265,-59.45508,Container
219,3,35.262707,-59.454754,Container
219,4,35.262775,-59.45436,Container
219,5,35.26283,-59.45404,Container
219,6,35.262867,-59.453842,Container
219,7,35.262897,-59.453594,Container
222,0,35.262615,-59.45543,Container
222,1,35.262623,-59.455173,Container
222,2,35.26263,-59.45487,Container
222,3,35.262638,-59.45465,Container
222,4,35.262638,-59.454464,Container
222,5,35.262646,-59.454315,Container
222,6,35.262657,-59.454113,Container
222,7,35.26267,-59.453888,Container
222,8,35.262676,-59.453648,Container
222,9,35.262676,-59.453415,Container
222,10,35.26268,-59.45315,Container
222,11,35.262684,-59.45293,Container
222,12,35.262695,-59.452698,Container
222,13,35.262707,-59.452484,Container
222,14,35.262722,-59.452206,Container
222,15,35.26273,-59.451977,Container
222,16,35.26274,-59.45177,Container
222,17,35.262753,-59.451614,Container
222,18,35.26276,-59.45138,Container
222,19,35.26277,-59.451138,Container
222,20,35.262787,-59.450794,Container
222,21,35.2628,-59.450512,Container
222,22,35.2628,-59.450268,Container
222,23,35.262806,-59.450085,Container
222,24,35.262817,-59.449955,Container
222,25,35.26283,-59.44974,Container
222,26,35.262833,-59.44949,Container
222,27,35.262844,-59.449154,Container
222,28,35.26285,-59.448853,Container
222,29,35.262863,-59.448578,Container
222,30,35.26287,-59.448273,Container
222,31,35.262882,-59.44801,Container
222,32,35.262897,-59.447723,Container
222,33,35.26291,-59.447483,Container
222,34,35.262924,-59.44716,Container
222,35,35.262936,-59.446827,Container
222,36,35.26295,-59.446445,Container
222,37,35.262962,-59.446117,Container
222,38,35.262974,-59.44586,Container
222,39,35.26298,-59.445663,Container
222,40,35.26298,-59.445454,Container
222,41,35.26299,-59.44517,Container
222,42,35.262997,-59.444958,Container
222,43,35.263004,-59.444763,Container
222,44,35.263012,-59.444637,Container
222,45,35.263027,-59.4444,Container
222,46,35.263035,-59.444214,Container
222,47,35.26305,-59.44397,Container
222,48,35.26306,-59.4438,Container
222,49,35.263073,-59.443607,Container
222,50,35.26308,-59.44338,Container
222,51,35.26309,-59.443157,Container
222,52,35.263096,-59.442963,Container
222,53,35.2631,-59.442883,Container
222,54,35.263103,-59.442764,Container
222,55,35.26312,-59.44258,Container
222,56,35.263126,-59.442364,Container
