Trajectory_ID,Order,Latitude,Longitude,Type
25,58,35.264206,-59.429306,Fishing
25,59,35.264126,-59.428654,Fishing
25,60,35.26408,-59.42806,Fishing
25,61,35.264046,-59.427624,Fishing
25,62,35.26414,-59.427242,Fishing
25,63,35.26428,-59.42685,Fishing
25,64,35.264515,-59.42639,Fishing
25,65,35.264683,-59.425934,Fishing
25,66,35.264816,-59.425556,Fishing
25,67,35.264805,-59.42511,Fishing
25,68,35.264713,-59.424686,Fishing
25,69,35.264523,-59.424335,Fishing
25,70,35.264526,-59.42401,Fishing
25,71,35.264442,-59.423588,Fishing
25,72,35.264385,-59.423183,Fishing
25,73,35.26429,-59.422916,Fishing
25,74,35.26437,-59.42278,Fishing
25,75,35.26445,-59.422577,Fishing
25,76,35.264397,-59.422318,Fishing
25,77,35.264423,-59.421906,Fishing
25,78,35.264477,-59.421413,Fishing
25,79,35.264507,-59.420868,Fishing
25,80,35.264378,-59.420437,Fishing
25,81,35.264355,-59.420002,Fishing
25,82,35.26447,-59.419582,Fishing
25,83,35.26478,-59.418995,Fishing
25,84,35.26505,-59.418446,Fishing
25,85,35.265285,-59.417995,Fishing
31,0,35.262474,-59.45537,Fishing
31,1,35.2624,-59.455044,Fishing
31,2,35.26234,-59.454727,Fishing
31,3,35.262318,-59.454468,Fishing
31,4,35.262264,-59.454285,Fishing
31,5,35.262177,-59.45403,Fishing
31,6,35.2621,-59.45371,Fishing
31,7,35.262035,-59.45339,Fishing
31,8,35.26201,-59.452885,Fishing
31,9,35.262016,-59.452587,Fishing
31,10,35.262012,-59.452236,Fishing
31,11,35.261913,-59.451946,Fishing
31,12,35.261795,-59.451557,Fishing
31,13,35.261692,-59.451214,Fishing
31,14,35.261726,-59.45097,Fishing
31,15,35.2618,-59.45074,Fishing
31,16,35.26177,-59.450317,Fishing
31,17,35.261734,-59.44991,Fishing
31,18,35.261723,-59.449352,Fishing
31,19,35.261875,-59.44876,Fishing
31,20,35.26199,-59.44813,Fishing
31,21,35.26202,-59.447453,Fishing
31,22,35.26197,-59.44692,Fishing
31,23,35.26183,-59.44626,Fishing
31,24,35.2617,-59.44583,Fishing
31,25,35.261547,-59.445324,Fishing
31,26,35.26149,-59.444927,Fishing
31,27,35.26147,-59.444443,Fishing
31,28,35.26149,-59.44397,Fishing
31,29,35.261433,-59.443455,Fishing
31,30,35.261356,-59.443054,Fishing
31,31,35.261307,-59.44279,Fishing
31,32,35.261383,-59.44251,Fishing
31,33,35.261536,-59.442066,Fishing
31,34,35.261677,-59.441376,Fishing
31,35,35.261852,-59.44069,Fishing
31,36,35.261852,-59.439922,Fishing
31,37,35.261814,-59.439228,Fishing
31,38,35.26167,-59.438656,Fishing
31,39,35.261616,-59.438305,Fishing
31,40,35.261517,-59.437946,Fishing
31,41,35.261456,-59.437485,Fishing
31,42,35.26141,-59.43704,Fishing
31,43,35.261444,-59.436695,Fishing
31,44,35.26137,-59.436283,Fishing
31,45,35.261337,-59.43574,Fishing
31,46,35.26131,-59.43518,Fishing
31,47,35.261353,-59.43475,Fishing
31,48,35.261364,-59.4344,Fishing
31,49,35.261337,-59.434063,Fishing
31,50,35.26131,-59.43376,Fishing
31,51,35.26128,-59.433502,Fishing
31,52,35.261234,-59.433125,Fishing
31,53,35.2612,-59.43274,Fishing
31,54,35.26123,-59.43214,Fishing
31,55,35.261353,-59.43152,Fishing
31,56,35.261448,-59.430965,Fishing
31,57,35.26141,-59.43045,Fishing
31,58,35.261272,-59.430065,Fishing
31,59,35.261185,-59.429474,Fishing
31,60,35.26115,-59.428997,Fishing
31,61,35.261112,-59.428463,Fishing
31,62,35.261116,-59.42802,Fishing
31,63,35.261127,-59.427563,Fishing
31,64,35.26119,-59.427242,Fishing
31,65,35.26118,-59.42689,Fishing
31,66,35.261204,-59.42642,Fishing
31,67,35.2612,-59.42589,Fishing
31,68,35.261158,-59.42538,Fishing
31,69,35.26112,-59.42497,Fishing
31,70,35.26111,-59.424435,Fishing
31,71,35.261135,-59.424023,Fishing
31,72,35.261112,-59.423462,Fishing
31,73,35.261066,-59.423035,Fishing
31,74,35.26099,-59.422565,Fishing
31,75,35.26092,-59.422337,Fishing
31,76,35.260876,-59.422153,Fishing
31,77,35.260807,-59.421936,Fishing
31,78,35.26076,-59.421665,Fishing
31,79,35.26083,-59.421207,Fishing
31,80,35.260952,-59.420883,Fishing
31,81,35.26109,-59.42052,Fishing
31,82,35.261105,-59.42029,Fishing
31,83,35.26112,-59.420055,Fishing
31,84,35.261093,-59.419888,Fishing
31,85,35.261135,-59.41971,Fishing
31,86,35.26123,-59.419403,Fishing
31,87,35.26136,-59.419025,Fishing
31,88,35.261505,-59.41861,Fishing
31,89,35.2616,-59.41815,Fishing
31,90,35.261677,-59.417805,Fishing
31,91,35.261677,-59.41746,Fishing
31,92,35.26169,-59.417007,Fishing
31,93,35.261642,-59.416416,Fishing
31,94,35.26163,-59.41577,Fishing
31,95,35.26164,-59.415318,Fishing
31,96,35.26164,-59.414795,Fishing
31,97,35.261677,-59.414246,Fishing
31,98,35.261723,-59.413647,Fishing
38,0,35.2626,-59.455307,Fishing
38,1,35.2626,-59.45497,Fishing
38,2,35.262604,-59.454647,Fishing
38,3,35.262608,-59.45436,Fishing
38,4,35.262615,-59.45409,Fishing
38,5,35.262623,-59.453903,Fishing
38,6,35.262627,-59.453724,Fishing
38,7,35.262634,-59.453564,Fishing
38,8,35.26265,-59.453297,Fishing
38,9,35.262653,-59.453033,Fishing
38,10,35.26265,-59.45276,Fishing
38,11,35.262638,-59.45254,Fishing
38,12,35.262634,-59.45229,Fishing
38,13,35.26263,-59.452023,Fishing
38,14,35.26263,-59.451786,Fishing
38,15,35.26263,-59.45157,Fishing
38,16,35.262638,-59.45134,Fishing
38,17,35.26265,-59.45108,Fishing
39,0,35.262615,-59.455322,Fishing
39,1,35.262623,-59.454987,Fishing
39,2,35.262638,-59.454624,Fishing
39,3,35.262653,-59.45433,Fishing
39,4,35.26266,-59.454136,Fishing
39,5,35.26266,-59.454014,Fishing
39,6,35.262653,-59.453915,Fishing
39,7,35.262653,-59.453808,Fishing
39,8,35.26266,-59.45371,Fishing
39,9,35.26267,-59.453533,Fishing
39,10,35.26268,-59.45329,Fishing
39,11,35.262684,-59.45305,Fishing
39,12,35.26268,-59.452824,Fishing
39,13,35.26268,-59.45264,Fishing
39,14,35.26268,-59.4525,Fishing
39,15,35.262684,-59.452343,Fishing
39,16,35.262695,-59.452133,Fishing
39,17,35.262707,-59.45183,Fishing
39,18,35.262714,-59.45162,Fishing
39,19,35.26271,-59.451385,Fishing
39,20,35.2627,-59.45116,Fishing
39,21,35.26269,-59.45088,Fishing
39,22,35.262695,-59.450623,Fishing
41,0,35.26267,-59.455383,Fishing
41,1,35.262722,-59.455017,Fishing
41,2,35.26279,-59.454556,Fishing
41,3,35.262836,-59.454254,Fishing
41,4,35.263065,-59.453857,Fishing
41,5,35.263332,-59.453526,Fishing
41,6,35.263535,-59.45299,Fishing
41,7,35.263657,-59.452457,Fishing
41,8,35.263752,-59.451935,Fishing
41,9,35.264008,-59.451466,Fishing
41,10,35.26416,-59.451122,Fishing
41,11,35.26434,-59.450787,Fishing
41,12,35.264507,-59.450512,Fishing
41,13,35.264782,-59.45013,Fishing
41,14,35.26495,-59.449596,Fishing
41,15,35.264935,-59.44919,Fishing
41,16,35.26492,-59.448853,Fishing
41,17,35.264847,-59.448513,Fishing
41,18,35.26486,-59.44813,Fishing
41,19,35.26479,-59.447765,Fishing
41,20,35.264835,-59.447575,Fishing
41,21,35.264874,-59.44742,Fishing
41,22,35.264954,-59.4471,Fishing
41,23,35.265057,-59.446655,Fishing
41,24,35.265144,-59.445953,Fishing
41,25,35.265163,-59.445393,Fishing
41,26,35.265266,-59.44479,Fishing
41,27,35.2653,-59.444397,Fishing
41,28,35.265438,-59.44405,Fishing
41,29,35.26551,-59.443848,Fishing
41,30,35.265594,-59.44362,Fishing
41,31,35.265667,-59.443314,Fishing
41,32,35.265736,-59.442753,Fishing
41,33,35.26578,-59.442104,Fishing
41,34,35.265812,-59.44157,Fishing
41,35,35.26579,-59.44132,Fishing
41,36,35.2658,-59.441227,Fishing
41,37,35.265774,-59.440994,Fishing
41,38,35.265766,-59.44054,Fishing
41,39,35.265823,-59.439846,Fishing
41,40,35.26588,-59.439312,Fishing
41,41,35.26596,-59.438858,Fishing
41,42,35.266026,-59.438538,Fishing
41,43,35.26595,-59.438107,Fishing
41,44,35.26581,-59.437664,Fishing
41,45,35.265556,-59.43718,Fishing
41,46,35.265354,-59.436646,Fishing
41,47,35.265194,-59.436234,Fishing
45,0,35.262623,-59.455357,Fishing
45,1,35.262634,-59.45503,Fishing
45,2,35.262634,-59.454742,Fishing
45,3,35.262623,-59.45441,Fishing
45,4,35.262608,-59.45402,Fishing
45,5,35.262604,-59.45348,Fishing
45,6,35.262604,-59.453045,Fishing
45,7,35.262615,-59.45276,Fishing
45,8,35.262623,-59.452595,Fishing
45,9,35.262627,-59.452377,Fishing
45,10,35.26262,-59.4521,Fishing
45,11,35.262623,-59.451725,Fishing
45,12,35.262623,-59.451427,Fishing
45,13,35.262627,-59.451214,Fishing
45,14,35.262623,-59.451065,Fishing
45,15,35.262608,-59.450764,Fishing
45,16,35.262592,-59.450436,Fishing
45,17,35.26258,-59.450043,Fishing
46,0,35.262627,-59.455357,Fishing
46,1,35.2626,-59.455093,Fishing
46,2,35.262516,-59.454853,Fishing
46,3,35.262455,-59.45454,Fishing
46,4,35.262455,-59.454258,Fishing
46,5,35.26245,-59.453968,Fishing
46,6,35.262436,-59.453785,Fishing
46,7,35.262386,-59.453564,Fishing
46,8,35.26237,-59.453426,Fishing
46,9,35.262398,-59.453186,Fishing
46,10,35.26242,-59.452927,Fishing
46,11,35.26244,-59.452633,Fishing
46,12,35.262405,-59.452423,Fishing
46,13,35.262356,-59.45224,Fishing
46,14,35.2623,-59.452072,Fishing
46,15,35.26221,-59.451828,Fishing
46,16,35.262165,-59.451656,Fishing
46,17,35.26212,-59.451496,Fishing
46,18,35.262127,-59.451313,Fishing
46,19,35.2621,-59.45107,Fishing
46,20,35.262066,-59.45073,Fishing
46,21,35.262028,-59.450474,Fishing
46,22,35.26205,-59.450226,Fishing
46,23,35.26206,-59.450012,Fishing
46,24,35.262093,-59.44977,Fishing
46,25,35.262096,-59.44952,Fishing
46,26,35.26213,-59.44926,Fishing
46,27,35.262142,-59.449017,Fishing
46,28,35.26213,-59.448826,Fishing
46,29,35.26208,-59.448627,Fishing
46,30,35.262035,-59.448444,Fishing
46,31,35.26199,-59.44821,Fishing
46,32,35.261993,-59.448044,Fishing
50,0,35.26248,-59.45523,Fishing
50,1,35.26245,-59.45493,Fishing
50,2,35.26251,-59.454685,Fishing
50,3,35.26251,-59.454365,Fishing
50,4,35.262608,-59.453907,Fishing
50,5,35.26271,-59.453487,Fishing
50,6,35.262897,-59.453053,Fishing
50,7,35.262936,-59.45273,Fishing
50,8,35.26304,-59.452305,Fishing
50,9,35.263115,-59.45192,Fishing
50,10,35.263294,-59.451412,Fishing
50,11,35.263348,-59.450817,Fishing
50,12,35.2634,-59.450333,Fishing
50,13,35.26347,-59.449844,Fishing
50,14,35.263554,-59.449543,Fishing
50,15,35.263577,-59.449142,Fishing
50,16,35.26363,-59.44879,Fishing
50,17,35.263603,-59.448353,Fishing
50,18,35.26364,-59.44804,Fishing
50,19,35.263634,-59.447662,Fishing
50,20,35.26374,-59.44736,Fishing
50,21,35.263798,-59.447083,Fishing
50,22,35.263737,-59.44685,Fishing
50,23,35.263737,-59.44658,Fishing
50,24,35.263687,-59.446133,Fishing
50,25,35.263733,-59.445755,Fishing
50,26,35.263706,-59.445415,Fishing
50,27,35.263638,-59.445114,Fishing
55,0,35.2625,-59.45531,Fishing
55,1,35.262417,-59.454956,Fishing
55,2,35.262302,-59.45463,Fishing
55,3,35.262257,-59.454357,Fishing
55,4,35.262245,-59.45419,Fishing
56,0,35.26257,-59.45534,Fishing
56,1,35.26257,-59.45505,Fishing
56,2,35.26257,-59.45486,Fishing
56,3,35.262585,-59.45461,Fishing
56,4,35.262577,-59.454365,Fishing
58,0,35.262592,-59.455536,Fishing
58,1,35.262653,-59.455185,Fishing
58,2,35.262714,-59.45477,Fishing
58,3,35.26279,-59.454285,Fishing
58,4,35.262745,-59.45386,Fishing
58,5,35.262653,-59.45332,Fishing
58,6,35.2626,-59.45261,Fishing
58,7,35.262608,-59.45201,Fishing
58,8,35.262768,-59.451427,Fishing
58,9,35.262856,-59.45107,Fishing
58,10,35.26296,-59.450787,Fishing
58,11,35.26295,-59.450546,Fishing
58,12,35.26294,-59.4503,Fishing
58,13,35.262913,-59.44997,Fishing
58,14,35.262936,-59.449635,Fishing
58,15,35.26297,-59.449215,Fishing
58,16,35.26303,-59.44884,Fishing
58,17,35.26304,-59.44859,Fishing
66,0,35.262585,-59.455387,Fishing
66,1,35.26257,-59.455143,Fishing
66,2,35.26258,-59.454895,Fishing
66,3,35.262638,-59.45454,Fishing
66,4,35.262676,-59.454224,Fishing
66,5,35.262676,-59.453968,Fishing
66,6,35.26261,-59.453724,Fishing
66,7,35.26259,-59.453533,Fishing
66,8,35.262524,-59.45322,Fishing
66,9,35.26251,-59.452915,Fishing
66,10,35.26247,-59.45261,Fishing
66,11,35.262497,-59.452286,Fishing
66,12,35.262493,-59.451977,Fishing
66,13,35.2625,-59.45167,Fishing
66,14,35.26247,-59.451435,Fishing
66,15,35.262455,-59.451244,Fishing
66,16,35.262405,-59.450924,Fishing
66,17,35.262405,-59.450573,Fishing
66,18,35.26245,-59.450108,Fishing
66,19,35.2625,-59.449696,Fishing
66,20,35.262554,-59.449352,Fishing
66,21,35.26257,-59.449036,Fishing
66,22,35.262592,-59.44878,Fishing
67,0,35.262676,-59.45541,Fishing
67,1,35.26269,-59.455143,Fishing
67,2,35.26257,-59.45485,Fishing
67,3,35.262386,-59.45451,Fishing
67,4,35.262283,-59.454212,Fishing
67,5,35.26225,-59.453964,Fishing
67,6,35.262234,-59.45377,Fishing
67,7,35.262157,-59.45352,Fishing
69,0,35.2626,-59.4554,Fishing
69,1,35.262592,-59.45518,Fishing
69,2,35.262577,-59.454838,Fishing
69,3,35.26256,-59.454548,Fishing
69,4,35.262554,-59.45421,Fishing
69,5,35.26253,-59.45389,Fishing
69,6,35.262516,-59.453594,Fishing
69,7,35.262497,-59.45326,Fishing
71,0,35.262585,-59.45528,Fishing
71,1,35.262577,-59.455006,Fishing
71,2,35.262573,-59.454754,Fishing
71,3,35.26257,-59.45458,Fishing
71,4,35.262566,-59.45439,Fishing
71,5,35.262573,-59.45415,Fishing
71,6,35.262577,-59.453873,Fishing
71,7,35.262573,-59.45354,Fishing
73,0,35.26257,-59.455322,Fishing
73,1,35.262554,-59.455093,Fishing
73,2,35.262608,-59.45487,Fishing
73,3,35.262707,-59.454712,Fishing
73,4,35.262836,-59.45445,Fishing
73,5,35.26282,-59.454113,Fishing
73,6,35.26283,-59.453705,Fishing
73,7,35.262867,-59.453274,Fishing
73,8,35.26292,-59.452835,Fishing
73,9,35.262928,-59.452423,Fishing
73,10,35.262844,-59.452038,Fishing
73,11,35.262753,-59.45167,Fishing
73,12,35.262615,-59.45135,Fishing
73,13,35.262497,-59.4511,Fishing
73,14,35.262447,-59.450825,Fishing
73,15,35.262356,-59.450512,Fishing
73,16,35.26227,-59.450207,Fishing
73,17,35.262215,-59.45,Fishing
73,18,35.262264,-59.449738,Fishing
73,19,35.26235,-59.449413,Fishing
73,20,35.262363,-59.449036,Fishing
73,21,35.2624,-59.448673,Fishing
73,22,35.26237,-59.448315,Fishing
73,23,35.2624,-59.447987,Fishing
73,24,35.26232,-59.44769,Fishing
73,25,35.262325,-59.447353,Fishing
73,26,35.262257,-59.446995,Fishing
73,27,35.262287,-59.446682,Fishing
73,28,35.26229,-59.446415,Fishing
73,29,35.26231,-59.446087,Fishing
73,30,35.262287,-59.4458,Fishing
73,31,35.26227,-59.44554,Fishing
73,32,35.262333,-59.445393,Fishing
73,33,35.26247,-59.44514,Fishing
73,34,35.262577,-59.444916,Fishing
73,35,35.262615,-59.4447,Fishing
73,36,35.262592,-59.444595,Fishing
73,37,35.262592,-59.444386,Fishing
73,38,35.26262,-59.444187,Fishing
73,39,35.262676,-59.443943,Fishing
73,40,35.262775,-59.443768,Fishing
73,41,35.262863,-59.44347,Fishing
73,42,35.2629,-59.443146,Fishing
73,43,35.262882,-59.442867,Fishing
73,44,35.262897,-59.442654,Fishing
73,45,35.26287,-59.442364,Fishing
73,46,35.262806,-59.44199,Fishing
73,47,35.262676,-59.441544,Fishing
73,48,35.262527,-59.441128,Fishing
73,49,35.26242,-59.440807,Fishing
73,50,35.26238,-59.440525,Fishing
73,51,35.262405,-59.440327,Fishing
73,52,35.26241,-59.440044,Fishing
73,53,35.26242,-59.43983,Fishing
73,54,35.262394,-59.439625,Fishing
73,55,35.262447,-59.43938,Fishing
73,56,35.262493,-59.439144,Fishing
73,57,35.26257,-59.438793,Fishing
73,58,35.262585,-59.43858,Fishing
73,59,35.26259,-59.43838,Fishing
73,60,35.26254,-59.4382,Fishing
73,61,35.262493,-59.437923,Fishing
73,62,35.26243,-59.43752,Fishing
73,63,35.26241,-59.437214,Fishing
73,64,35.262436,-59.436947,Fishing
73,65,35.26254,-59.436707,Fishing
73,66,35.262707,-59.436405,Fishing
73,67,35.262787,-59.436115,Fishing
73,68,35.2627,-59.43579,Fishing
73,69,35.262585,-59.435455,Fishing
73,70,35.26241,-59.435074,Fishing
73,71,35.26236,-59.434692,Fishing
73,72,35.262306,-59.434307,Fishing
73,73,35.262352,-59.43401,Fishing
73,74,35.26237,-59.433777,Fishing
73,75,35.26237,-59.43352,Fishing
73,76,35.26234,-59.433243,Fishing
73,77,35.262295,-59.43301,Fishing
73,78,35.262264,-59.432873,Fishing
73,79,35.262268,-59.432724,Fishing
73,80,35.26235,-59.432453,Fishing
73,81,35.262486,-59.43211,Fishing
73,82,35.26267,-59.431747,Fishing
73,83,35.262787,-59.43152,Fishing
73,84,35.26276,-59.431335,Fishing
73,85,35.262653,-59.431103,Fishing
74,0,35.262577,-59.455364,Fishing
74,1,35.26258,-59.45505,Fishing
74,2,35.26258,-59.454712,Fishing
74,3,35.26259,-59.454376,Fishing
74,4,35.26259,-59.454136,Fishing
74,5,35.262585,-59.453876,Fishing
74,6,35.262585,-59.453686,Fishing
74,7,35.262577,-59.453487,Fishing
74,8,35.262573,-59.453358,Fishing
74,9,35.262573,-59.453228,Fishing
74,10,35.262573,-59.45308,Fishing
74,11,35.262573,-59.452923,Fishing
74,12,35.262577,-59.4528,Fishing
