Trajectory_ID,Order,Latitude,Longitude,Type
43,23,35.26244,-59.44694,Tanker
43,24,35.26243,-59.446415,Tanker
43,25,35.262432,-59.44585,Tanker
43,26,35.262436,-59.44525,Tanker
43,27,35.26246,-59.444683,Tanker
43,28,35.26248,-59.444214,Tanker
43,29,35.262505,-59.443836,Tanker
43,30,35.262497,-59.443623,Tanker
43,31,35.26248,-59.443287,Tanker
43,32,35.2625,-59.44284,Tanker
43,33,35.262516,-59.442398,Tanker
43,34,35.262543,-59.441936,Tanker
43,35,35.262554,-59.441555,Tanker
43,36,35.26256,-59.441067,Tanker
43,37,35.26256,-59.440655,Tanker
43,38,35.26257,-59.440308,Tanker
43,39,35.262585,-59.440094,Tanker
43,40,35.262592,-59.439915,Tanker
43,41,35.262585,-59.43982,Tanker
43,42,35.2626,-59.439594,Tanker
43,43,35.262623,-59.439396,Tanker
43,44,35.262646,-59.439,Tanker
43,45,35.26266,-59.438618,Tanker
43,46,35.262665,-59.43809,Tanker
43,47,35.26268,-59.43767,Tanker
43,48,35.26267,-59.437252,Tanker
43,49,35.26264,-59.436768,Tanker
43,50,35.262608,-59.43636,Tanker
43,51,35.262585,-59.43603,Tanker
43,52,35.262554,-59.435734,Tanker
43,53,35.26253,-59.43544,Tanker
43,54,35.2625,-59.435192,Tanker
43,55,35.262493,-59.435028,Tanker
43,56,35.262486,-59.43487,Tanker
43,57,35.262486,-59.434597,Tanker
43,58,35.262486,-59.434353,Tanker
43,59,35.26247,-59.433918,Tanker
43,60,35.26248,-59.43344,Tanker
43,61,35.262486,-59.43285,Tanker
43,62,35.262493,-59.432327,Tanker
43,63,35.262493,-59.43178,Tanker
43,64,35.262497,-59.431355,Tanker
43,65,35.26251,-59.430866,Tanker
43,66,35.262486,-59.43039,Tanker
43,67,35.262466,-59.42979,Tanker
43,68,35.262436,-59.42926,Tanker
43,69,35.262405,-59.428864,Tanker
43,70,35.26238,-59.428543,Tanker
43,71,35.262333,-59.428173,Tanker
43,72,35.262302,-59.427845,Tanker
43,73,35.262268,-59.42744,Tanker
43,74,35.262264,-59.42716,Tanker
43,75,35.262257,-59.426853,Tanker
43,76,35.262264,-59.42671,Tanker
43,77,35.26227,-59.426605,Tanker
43,78,35.262287,-59.42641,Tanker
43,79,35.262302,-59.426205,Tanker
43,80,35.262283,-59.42577,Tanker
43,81,35.262257,-59.425323,Tanker
43,82,35.26224,-59.424892,Tanker
43,83,35.26225,-59.42453,Tanker
43,84,35.262226,-59.42409,Tanker
43,85,35.262207,-59.423508,Tanker
51,0,35.262726,-59.45518,Tanker
51,1,35.26282,-59.454754,Tanker
51,2,35.26295,-59.454243,Tanker
51,3,35.263103,-59.453617,Tanker
51,4,35.263172,-59.452866,Tanker
51,5,35.2632,-59.452145,Tanker
51,6,35.26317,-59.451633,Tanker
51,7,35.263176,-59.45129,Tanker
51,8,35.26314,-59.45113,Tanker
51,9,35.263172,-59.45074,Tanker
51,10,35.263256,-59.450245,Tanker
51,11,35.263294,-59.449543,Tanker
51,12,35.2633,-59.449024,Tanker
51,13,35.263363,-59.448467,Tanker
51,14,35.26344,-59.448048,Tanker
51,15,35.263493,-59.44772,Tanker
51,16,35.26349,-59.44751,Tanker
51,17,35.263477,-59.447205,Tanker
51,18,35.26349,-59.446762,Tanker
51,19,35.263382,-59.446198,Tanker
51,20,35.263306,-59.445766,Tanker
51,21,35.26325,-59.445312,Tanker
51,22,35.26331,-59.444946,Tanker
57,0,35.26257,-59.45511,Tanker
57,1,35.262512,-59.454792,Tanker
57,2,35.262455,-59.45463,Tanker
57,3,35.262383,-59.454407,Tanker
57,4,35.26228,-59.45404,Tanker
59,0,35.262745,-59.45537,Tanker
59,1,35.262863,-59.454895,Tanker
59,2,35.263035,-59.454315,Tanker
59,3,35.26318,-59.453796,Tanker
59,4,35.26326,-59.453487,Tanker
59,5,35.263233,-59.453262,Tanker
59,6,35.263203,-59.453083,Tanker
59,7,35.26321,-59.45291,Tanker
59,8,35.263153,-59.45273,Tanker
59,9,35.263077,-59.452557,Tanker
59,10,35.263035,-59.452374,Tanker
59,11,35.263,-59.452137,Tanker
59,12,35.26295,-59.451885,Tanker
59,13,35.26286,-59.45166,Tanker
59,14,35.262882,-59.451477,Tanker
59,15,35.26288,-59.451283,Tanker
59,16,35.262848,-59.450962,Tanker
59,17,35.2628,-59.45071,Tanker
61,0,35.262775,-59.455185,Tanker
61,1,35.26292,-59.454792,Tanker
61,2,35.262943,-59.454433,Tanker
61,3,35.262924,-59.45419,Tanker
61,4,35.262875,-59.45393,Tanker
61,5,35.262817,-59.45366,Tanker
61,6,35.262844,-59.45334,Tanker
61,7,35.262806,-59.45296,Tanker
61,8,35.26286,-59.452637,Tanker
61,9,35.26291,-59.452343,Tanker
61,10,35.262974,-59.452076,Tanker
61,11,35.26296,-59.451855,Tanker
61,12,35.26294,-59.451626,Tanker
61,13,35.263016,-59.451477,Tanker
61,14,35.263092,-59.451283,Tanker
61,15,35.26309,-59.451004,Tanker
61,16,35.263046,-59.450684,Tanker
61,17,35.263058,-59.450314,Tanker
61,18,35.26306,-59.44997,Tanker
61,19,35.263092,-59.44966,Tanker
61,20,35.26299,-59.449387,Tanker
61,21,35.262894,-59.449177,Tanker
61,22,35.262768,-59.448986,Tanker
61,23,35.262707,-59.448803,Tanker
61,24,35.26266,-59.44861,Tanker
61,25,35.262627,-59.448444,Tanker
61,26,35.262577,-59.448257,Tanker
61,27,35.26251,-59.448044,Tanker
61,28,35.262405,-59.447754,Tanker
61,29,35.26245,-59.447468,Tanker
61,30,35.262524,-59.447155,Tanker
61,31,35.262608,-59.446762,Tanker
61,32,35.262585,-59.446457,Tanker
68,0,35.262714,-59.455166,Tanker
68,1,35.262806,-59.454742,Tanker
68,2,35.26286,-59.454422,Tanker
68,3,35.26282,-59.453968,Tanker
68,4,35.26279,-59.45338,Tanker
68,5,35.262783,-59.45261,Tanker
68,6,35.2628,-59.451874,Tanker
68,7,35.262836,-59.451283,Tanker
68,8,35.262775,-59.450733,Tanker
68,9,35.262726,-59.45015,Tanker
68,10,35.262638,-59.449635,Tanker
68,11,35.262646,-59.449116,Tanker
68,12,35.2627,-59.44867,Tanker
68,13,35.26273,-59.448223,Tanker
68,14,35.262756,-59.447937,Tanker
68,15,35.262764,-59.447704,Tanker
68,16,35.26279,-59.447357,Tanker
68,17,35.262817,-59.447037,Tanker
68,18,35.26285,-59.44676,Tanker
68,19,35.26288,-59.446594,Tanker
68,20,35.26291,-59.44633,Tanker
68,21,35.262863,-59.445904,Tanker
68,22,35.262787,-59.445423,Tanker
68,23,35.262676,-59.4451,Tanker
68,24,35.262653,-59.444942,Tanker
68,25,35.262592,-59.44461,Tanker
68,26,35.26256,-59.444153,Tanker
68,27,35.26247,-59.443592,Tanker
68,28,35.262463,-59.443283,Tanker
68,29,35.262432,-59.4429,Tanker
68,30,35.262463,-59.44249,Tanker
68,31,35.262466,-59.442036,Tanker
68,32,35.26248,-59.44176,Tanker
78,0,35.262653,-59.45526,Tanker
78,1,35.262753,-59.454807,Tanker
78,2,35.262848,-59.454376,Tanker
78,3,35.262833,-59.45393,Tanker
78,4,35.26289,-59.45338,Tanker
78,5,35.262913,-59.452595,Tanker
78,6,35.262913,-59.45194,Tanker
78,7,35.262836,-59.451496,Tanker
78,8,35.262825,-59.451176,Tanker
78,9,35.26285,-59.450916,Tanker
78,10,35.262768,-59.45046,Tanker
78,11,35.26265,-59.450092,Tanker
78,12,35.262543,-59.44969,Tanker
78,13,35.2625,-59.44942,Tanker
78,14,35.262478,-59.449093,Tanker
78,15,35.262455,-59.448597,Tanker
78,16,35.26244,-59.44809,Tanker
78,17,35.262447,-59.447647,Tanker
78,18,35.262463,-59.44737,Tanker
78,19,35.26254,-59.44707,Tanker
78,20,35.262577,-59.446777,Tanker
78,21,35.262527,-59.4464,Tanker
78,22,35.26245,-59.445995,Tanker
78,23,35.26233,-59.445435,Tanker
78,24,35.26237,-59.444794,Tanker
78,25,35.262344,-59.444073,Tanker
78,26,35.26237,-59.443264,Tanker
78,27,35.262283,-59.442627,Tanker
78,28,35.26228,-59.44221,Tanker
78,29,35.262245,-59.441986,Tanker
78,30,35.262207,-59.44157,Tanker
78,31,35.262104,-59.440914,Tanker
78,32,35.262115,-59.44011,Tanker
78,33,35.262127,-59.439533,Tanker
78,34,35.262287,-59.43899,Tanker
78,35,35.262405,-59.438557,Tanker
78,36,35.262535,-59.438152,Tanker
78,37,35.2626,-59.437878,Tanker
78,38,35.262623,-59.437702,Tanker
78,39,35.262707,-59.437397,Tanker
78,40,35.262768,-59.437115,Tanker
78,41,35.262806,-59.436703,Tanker
78,42,35.26276,-59.436253,Tanker
78,43,35.262623,-59.43568,Tanker
78,44,35.262592,-59.435062,Tanker
78,45,35.26253,-59.43452,Tanker
78,46,35.262592,-59.43396,Tanker
78,47,35.26256,-59.433315,Tanker
78,48,35.262592,-59.43275,Tanker
78,49,35.26256,-59.432266,Tanker
78,50,35.262543,-59.431973,Tanker
78,51,35.262512,-59.43169,Tanker
78,52,35.26255,-59.431366,Tanker
78,53,35.262493,-59.430904,Tanker
78,54,35.26242,-59.430405,Tanker
78,55,35.262257,-59.429867,Tanker
78,56,35.262238,-59.42931,Tanker
78,57,35.26216,-59.428555,Tanker
78,58,35.262146,-59.427948,Tanker
78,59,35.262016,-59.427326,Tanker
78,60,35.26199,-59.426876,Tanker
78,61,35.262016,-59.42635,Tanker
78,62,35.262108,-59.426075,Tanker
78,63,35.262165,-59.42587,Tanker
78,64,35.262115,-59.425602,Tanker
78,65,35.262012,-59.425243,Tanker
78,66,35.261898,-59.424816,Tanker
78,67,35.26184,-59.424534,Tanker
78,68,35.26184,-59.42418,Tanker
78,69,35.261856,-59.423893,Tanker
78,70,35.261845,-59.42343,Tanker
78,71,35.261837,-59.423138,Tanker
78,72,35.26182,-59.42279,Tanker
78,73,35.261826,-59.422565,Tanker
78,74,35.261795,-59.422226,Tanker
79,0,35.262577,-59.45518,Tanker
79,1,35.262623,-59.454754,Tanker
79,2,35.262722,-59.454357,Tanker
79,3,35.262684,-59.45401,Tanker
79,4,35.262592,-59.45367,Tanker
79,5,35.262466,-59.45338,Tanker
79,6,35.26244,-59.453007,Tanker
79,7,35.262405,-59.452618,Tanker
79,8,35.262444,-59.452106,Tanker
79,9,35.26241,-59.45178,Tanker
79,10,35.262432,-59.451435,Tanker
79,11,35.2624,-59.451218,Tanker
79,12,35.262375,-59.450993,Tanker
79,13,35.2623,-59.450825,Tanker
79,14,35.26219,-59.450592,Tanker
79,15,35.262127,-59.450245,Tanker
79,16,35.262142,-59.44997,Tanker
79,17,35.26215,-59.449696,Tanker
79,18,35.26212,-59.44951,Tanker
79,19,35.261982,-59.449142,Tanker
79,20,35.261814,-59.44875,Tanker
79,21,35.261555,-59.448303,Tanker
79,22,35.261436,-59.447998,Tanker
79,23,35.261364,-59.447784,Tanker
79,24,35.261303,-59.44748,Tanker
79,25,35.261173,-59.447163,Tanker
79,26,35.261,-59.44679,Tanker
79,27,35.260956,-59.44647,Tanker
79,28,35.260925,-59.44621,Tanker
79,29,35.260853,-59.445877,Tanker
79,30,35.26077,-59.44557,Tanker
79,31,35.26068,-59.4452,Tanker
79,32,35.2607,-59.444973,Tanker
79,33,35.260693,-59.444824,Tanker
79,34,35.26063,-59.44455,Tanker
79,35,35.260593,-59.444134,Tanker
79,36,35.260517,-59.44371,Tanker
79,37,35.260525,-59.443466,Tanker
79,38,35.26047,-59.44321,Tanker
79,39,35.26041,-59.442875,Tanker
79,40,35.26036,-59.442463,Tanker
79,41,35.26038,-59.44215,Tanker
79,42,35.260483,-59.44193,Tanker
79,43,35.260597,-59.44165,Tanker
79,44,35.26063,-59.441204,Tanker
79,45,35.2606,-59.440754,Tanker
79,46,35.260498,-59.44034,Tanker
79,47,35.26042,-59.440044,Tanker
81,0,35.262695,-59.45519,Tanker
81,1,35.262726,-59.454853,Tanker
81,2,35.26269,-59.45463,Tanker
81,3,35.26269,-59.454468,Tanker
81,4,35.26274,-59.45418,Tanker
81,5,35.262787,-59.45386,Tanker
81,6,35.262836,-59.45361,Tanker
81,7,35.2628,-59.453354,Tanker
81,8,35.26277,-59.45314,Tanker
81,9,35.262726,-59.452908,Tanker
81,10,35.262695,-59.452717,Tanker
81,11,35.262646,-59.452442,Tanker
81,12,35.26257,-59.452106,Tanker
81,13,35.26254,-59.4518,Tanker
81,14,35.262516,-59.45149,Tanker
81,15,35.26251,-59.45119,Tanker
81,16,35.26247,-59.450863,Tanker
81,17,35.262424,-59.450527,Tanker
81,18,35.26241,-59.450245,Tanker
81,19,35.262413,-59.450047,Tanker
81,20,35.262432,-59.44994,Tanker
81,21,35.262455,-59.449833,Tanker
81,22,35.26247,-59.44966,Tanker
81,23,35.262447,-59.449368,Tanker
81,24,35.262436,-59.44899,Tanker
81,25,35.26241,-59.448563,Tanker
81,26,35.262447,-59.44821,Tanker
81,27,35.26248,-59.447918,Tanker
81,28,35.26251,-59.447693,Tanker
81,29,35.262547,-59.447495,Tanker
81,30,35.26256,-59.447353,Tanker
81,31,35.262577,-59.447174,Tanker
81,32,35.262596,-59.446857,Tanker
81,33,35.262604,-59.44652,Tanker
81,34,35.262623,-59.446285,Tanker
81,35,35.262646,-59.446087,Tanker
81,36,35.26265,-59.445873,Tanker
81,37,35.26263,-59.445526,Tanker
81,38,35.2626,-59.44519,Tanker
81,39,35.26253,-59.444744,Tanker
81,40,35.26245,-59.44438,Tanker
81,41,35.262356,-59.44402,Tanker
81,42,35.262306,-59.44373,Tanker
81,43,35.26228,-59.44339,Tanker
81,44,35.26225,-59.443096,Tanker
81,45,35.26221,-59.442844,Tanker
81,46,35.262196,-59.442623,Tanker
81,47,35.262203,-59.44238,Tanker
81,48,35.26218,-59.44203,Tanker
81,49,35.262123,-59.441647,Tanker
81,50,35.262074,-59.44124,Tanker
81,51,35.262054,-59.44095,Tanker
81,52,35.262012,-59.440662,Tanker
81,53,35.261932,-59.44042,Tanker
81,54,35.2619,-59.440044,Tanker
81,55,35.261944,-59.439625,Tanker
81,56,35.262028,-59.439285,Tanker
81,57,35.262093,-59.43895,Tanker
81,58,35.262127,-59.438763,Tanker
81,59,35.262157,-59.43852,Tanker
81,60,35.26217,-59.43832,Tanker
81,61,35.262165,-59.43811,Tanker
81,62,35.262177,-59.43783,Tanker
81,63,35.26218,-59.43765,Tanker
81,64,35.262203,-59.437454,Tanker
81,65,35.262188,-59.43729,Tanker
81,66,35.26215,-59.437008,Tanker
81,67,35.26213,-59.436596,Tanker
81,68,35.26215,-59.43616,Tanker
81,69,35.262226,-59.43574,Tanker
81,70,35.26228,-59.435413,Tanker
81,71,35.26231,-59.4352,Tanker
81,72,35.262302,-59.435085,Tanker
81,73,35.26234,-59.434948,Tanker
81,74,35.26237,-59.43469,Tanker
81,75,35.26241,-59.434376,Tanker
81,76,35.262424,-59.434025,Tanker
81,77,35.262455,-59.433704,Tanker
81,78,35.262493,-59.433445,Tanker
81,79,35.26251,-59.43329,Tanker
81,80,35.262447,-59.433086,Tanker
81,81,35.26242,-59.432774,Tanker
81,82,35.262417,-59.432343,Tanker
81,83,35.26247,-59.432022,Tanker
81,84,35.262478,-59.43164,Tanker
81,85,35.262463,-59.43138,Tanker
84,0,35.26259,-59.455387,Tanker
84,1,35.26255,-59.455013,Tanker
84,2,35.26248,-59.45445,Tanker
84,3,35.26244,-59.453968,Tanker
84,4,35.262394,-59.45344,Tanker
84,5,35.26236,-59.45312,Tanker
84,6,35.26235,-59.452724,Tanker
84,7,35.262386,-59.452526,Tanker
84,8,35.262447,-59.452137,Tanker
84,9,35.26244,-59.451763,Tanker
84,10,35.262386,-59.451252,Tanker
84,11,35.262352,-59.45077,Tanker
84,12,35.262333,-59.450375,Tanker
84,13,35.262363,-59.450115,Tanker
84,14,35.262405,-59.449844,Tanker
84,15,35.262455,-59.449535,Tanker
84,16,35.262524,-59.449215,Tanker
84,17,35.262573,-59.448986,Tanker
84,18,35.262608,-59.44869,Tanker
84,19,35.262615,-59.44842,Tanker
84,20,35.262592,-59.44818,Tanker
84,21,35.2626,-59.44807,Tanker
84,22,35.262577,-59.44788,Tanker
84,23,35.262577,-59.44754,Tanker
84,24,35.262493,-59.44701,Tanker
84,25,35.262486,-59.446423,Tanker
84,26,35.262432,-59.446014,Tanker
84,27,35.262394,-59.445606,Tanker
84,28,35.26228,-59.445225,Tanker
84,29,35.262196,-59.44485,Tanker
84,30,35.26221,-59.444458,Tanker
84,31,35.262314,-59.44401,Tanker
84,32,35.26238,-59.44342,Tanker
84,33,35.262386,-59.442886,Tanker
84,34,35.262333,-59.44247,Tanker
84,35,35.2623,-59.44218,Tanker
84,36,35.26229,-59.44189,Tanker
84,37,35.262302,-59.441593,Tanker
84,38,35.262295,-59.44125,Tanker
84,39,35.26235,-59.4409,Tanker
84,40,35.262344,-59.440426,Tanker
84,41,35.262405,-59.439957,Tanker
84,42,35.26232,-59.439495,Tanker
84,43,35.262287,-59.439007,Tanker
84,44,35.26218,-59.43846,Tanker
84,45,35.262157,-59.438023,Tanker
84,46,35.262135,-59.437717,Tanker
84,47,35.26213,-59.437496,Tanker
84,48,35.26213,-59.437298,Tanker
84,49,35.262135,-59.437103,Tanker
84,50,35.262157,-59.43693,Tanker
84,51,35.26221,-59.436687,Tanker
84,52,35.262207,-59.436295,Tanker
84,53,35.262196,-59.43593,Tanker
84,54,35.262165,-59.435497,Tanker
84,55,35.262165,-59.43511,Tanker
84,56,35.262157,-59.434723,Tanker
84,57,35.262104,-59.434296,Tanker
84,58,35.262028,-59.433903,Tanker
84,59,35.26193,-59.433453,Tanker
84,60,35.261806,-59.433044,Tanker
84,61,35.26173,-59.43271,Tanker
